Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Date,Request Time,Drop Date,Drop Time,Request hour,Time Slot,Availability
3564,Airport,158.0,Cancelled,2016-07-13 18:18:27,,2016-07-13,18:18:27,,,18,Evening,N
181,City,159.0,Cancelled,2016-07-11 05:46:00,,2016-07-11,05:46:00,,,5,Morning,N
1503,City,159.0,Cancelled,2016-07-12 05:39:00,,2016-07-12,05:39:00,,,5,Morning,N
1863,City,159.0,Cancelled,2016-07-12 09:55:00,,2016-07-12,09:55:00,,,9,Late Morning,N
175,City,160.0,Cancelled,2016-07-11 05:45:00,,2016-07-11,05:45:00,,,5,Morning,N
1749,City,160.0,Cancelled,2016-07-12 08:33:00,,2016-07-12,08:33:00,,,8,Morning,N
2781,City,160.0,Cancelled,2016-07-13 04:42:20,,2016-07-13,04:42:20,,,4,Early Morning,N
319,City,161.0,Cancelled,2016-07-11 07:33:00,,2016-07-11,07:33:00,,,7,Morning,N
439,City,161.0,Cancelled,2016-07-11 08:55:00,,2016-07-11,08:55:00,,,8,Morning,N
4201,City,162.0,Cancelled,2016-07-14 05:32:02,,2016-07-14,05:32:02,,,5,Morning,N
736,City,163.0,Cancelled,2016-07-11 15:27:00,,2016-07-11,15:27:00,,,15,Afternoon,N
929,Airport,163.0,Cancelled,2016-07-11 18:24:00,,2016-07-11,18:24:00,,,18,Evening,N
1793,City,163.0,Cancelled,2016-07-12 09:13:00,,2016-07-12,09:13:00,,,9,Late Morning,N
5926,City,163.0,Cancelled,2016-07-15 10:05:36,,2016-07-15,10:05:36,,,10,Late Morning,N
345,City,164.0,Cancelled,2016-07-11 07:52:00,,2016-07-11,07:52:00,,,7,Morning,N
1051,Airport,164.0,Cancelled,2016-07-11 19:44:00,,2016-07-11,19:44:00,,,19,Evening,N
3213,City,164.0,Cancelled,2016-07-13 09:44:32,,2016-07-13,09:44:32,,,9,Late Morning,N
3841,Airport,164.0,Cancelled,2016-07-13 21:33:23,,2016-07-13,21:33:23,,,21,Night,N
4168,City,164.0,Cancelled,2016-07-14 05:05:31,,2016-07-14,05:05:31,,,5,Morning,N
4657,Airport,164.0,Cancelled,2016-07-14 12:00:32,,2016-07-14,12:00:32,,,12,Afternoon,N
5272,City,164.0,Cancelled,2016-07-14 21:30:10,,2016-07-14,21:30:10,,,21,Night,N
5765,City,164.0,Cancelled,2016-07-15 08:18:13,,2016-07-15,08:18:13,,,8,Morning,N
261,City,165.0,Cancelled,2016-07-11 06:42:00,,2016-07-11,06:42:00,,,6,Morning,N
525,City,165.0,Cancelled,2016-07-11 09:52:00,,2016-07-11,09:52:00,,,9,Late Morning,N
1500,City,165.0,Cancelled,2016-07-12 05:32:00,,2016-07-12,05:32:00,,,5,Morning,N
1640,City,165.0,Cancelled,2016-07-12 07:18:00,,2016-07-12,07:18:00,,,7,Morning,N
2885,City,165.0,Cancelled,2016-07-13 05:54:55,,2016-07-13,05:54:55,,,5,Morning,N
4386,City,165.0,Cancelled,2016-07-14 07:48:25,,2016-07-14,07:48:25,,,7,Morning,N
1190,Airport,166.0,Cancelled,2016-07-11 21:13:00,,2016-07-11,21:13:00,,,21,Night,N
1549,City,166.0,Cancelled,2016-07-12 06:02:00,,2016-07-12,06:02:00,,,6,Morning,N
2834,City,166.0,Cancelled,2016-07-13 05:22:30,,2016-07-13,05:22:30,,,5,Morning,N
2862,City,166.0,Cancelled,2016-07-13 05:41:33,,2016-07-13,05:41:33,,,5,Morning,N
3054,City,166.0,Cancelled,2016-07-13 07:48:31,,2016-07-13,07:48:31,,,7,Morning,N
3405,Airport,166.0,Cancelled,2016-07-13 15:13:47,,2016-07-13,15:13:47,,,15,Afternoon,N
4153,City,166.0,Cancelled,2016-07-14 04:59:16,,2016-07-14,04:59:16,,,4,Early Morning,N
5424,City,166.0,Cancelled,2016-07-15 02:13:08,,2016-07-15,02:13:08,,,2,Early Morning,N
6561,Airport,166.0,Cancelled,2016-07-15 21:08:41,,2016-07-15,21:08:41,,,21,Night,N
1623,City,167.0,Cancelled,2016-07-12 06:58:00,,2016-07-12,06:58:00,,,6,Morning,N
2061,City,167.0,Cancelled,2016-07-12 15:05:00,,2016-07-12,15:05:00,,,15,Afternoon,N
3183,City,167.0,Cancelled,2016-07-13 09:20:52,,2016-07-13,09:20:52,,,9,Late Morning,N
240,City,168.0,Cancelled,2016-07-11 06:29:00,,2016-07-11,06:29:00,,,6,Morning,N
1011,Airport,168.0,Cancelled,2016-07-11 19:08:00,,2016-07-11,19:08:00,,,19,Evening,N
1755,City,168.0,Cancelled,2016-07-12 08:40:00,,2016-07-12,08:40:00,,,8,Morning,N
1893,City,168.0,Cancelled,2016-07-12 10:17:00,,2016-07-12,10:17:00,,,10,Late Morning,N
177,City,169.0,Cancelled,2016-07-11 05:48:00,,2016-07-11,05:48:00,,,5,Morning,N
1162,Airport,169.0,Cancelled,2016-07-11 20:43:00,,2016-07-11,20:43:00,,,20,Evening,N
1456,City,169.0,Cancelled,2016-07-12 04:56:00,,2016-07-12,04:56:00,,,4,Early Morning,N
1472,City,169.0,Cancelled,2016-07-12 05:08:00,,2016-07-12,05:08:00,,,5,Morning,N
3024,City,169.0,Cancelled,2016-07-13 07:32:06,,2016-07-13,07:32:06,,,7,Morning,N
903,City,170.0,Cancelled,2016-07-11 18:14:00,,2016-07-11,18:14:00,,,18,Evening,N
1969,Airport,170.0,Cancelled,2016-07-12 12:07:00,,2016-07-12,12:07:00,,,12,Afternoon,N
3457,Airport,170.0,Cancelled,2016-07-13 17:00:06,,2016-07-13,17:00:06,,,17,Evening,N
4567,City,170.0,Cancelled,2016-07-14 09:46:31,,2016-07-14,09:46:31,,,9,Late Morning,N
4696,Airport,170.0,Cancelled,2016-07-14 13:05:58,,2016-07-14,13:05:58,,,13,Afternoon,N
4695,City,170.0,Cancelled,2016-07-14 13:10:50,,2016-07-14,13:10:50,,,13,Afternoon,N
77,City,171.0,Cancelled,2016-07-11 04:46:00,,2016-07-11,04:46:00,,,4,Early Morning,N
3118,City,171.0,Cancelled,2016-07-13 08:38:14,,2016-07-13,08:38:14,,,8,Morning,N
3329,Airport,171.0,Cancelled,2016-07-13 12:24:55,,2016-07-13,12:24:55,,,12,Afternoon,N
4403,City,171.0,Cancelled,2016-07-14 08:01:10,,2016-07-14,08:01:10,,,8,Morning,N
4406,City,171.0,Cancelled,2016-07-14 08:02:38,,2016-07-14,08:02:38,,,8,Morning,N
1828,City,172.0,Cancelled,2016-07-12 09:33:00,,2016-07-12,09:33:00,,,9,Late Morning,N
3084,City,172.0,Cancelled,2016-07-13 08:12:16,,2016-07-13,08:12:16,,,8,Morning,N
3890,Airport,172.0,Cancelled,2016-07-13 22:01:58,,2016-07-13,22:01:58,,,22,Night,N
4410,City,172.0,Cancelled,2016-07-14 08:06:48,,2016-07-14,08:06:48,,,8,Morning,N
127,City,173.0,Cancelled,2016-07-11 05:10:00,,2016-07-11,05:10:00,,,5,Morning,N
3355,Airport,173.0,Cancelled,2016-07-13 13:26:29,,2016-07-13,13:26:29,,,13,Afternoon,N
86,City,174.0,Cancelled,2016-07-11 04:51:00,,2016-07-11,04:51:00,,,4,Early Morning,N
550,City,174.0,Cancelled,2016-07-11 10:04:00,,2016-07-11,10:04:00,,,10,Late Morning,N
2275,City,175.0,Cancelled,2016-07-12 18:34:00,,2016-07-12,18:34:00,,,18,Evening,N
4399,City,175.0,Cancelled,2016-07-14 08:02:44,,2016-07-14,08:02:44,,,8,Morning,N
5598,City,175.0,Cancelled,2016-07-15 06:13:51,,2016-07-15,06:13:51,,,6,Morning,N
293,City,176.0,Cancelled,2016-07-11 07:07:00,,2016-07-11,07:07:00,,,7,Morning,N
355,City,176.0,Cancelled,2016-07-11 07:54:00,,2016-07-11,07:54:00,,,7,Morning,N
683,Airport,176.0,Cancelled,2016-07-11 13:40:00,,2016-07-11,13:40:00,,,13,Afternoon,N
1490,City,176.0,Cancelled,2016-07-12 05:21:00,,2016-07-12,05:21:00,,,5,Morning,N
1796,City,176.0,Cancelled,2016-07-12 09:06:00,,2016-07-12,09:06:00,,,9,Late Morning,N
4529,City,176.0,Cancelled,2016-07-14 09:30:05,,2016-07-14,09:30:05,,,9,Late Morning,N
4536,City,176.0,Cancelled,2016-07-14 09:39:29,,2016-07-14,09:39:29,,,9,Late Morning,N
433,City,177.0,Cancelled,2016-07-11 08:57:00,,2016-07-11,08:57:00,,,8,Morning,N
1607,City,177.0,Cancelled,2016-07-12 06:41:00,,2016-07-12,06:41:00,,,6,Morning,N
3189,City,177.0,Cancelled,2016-07-13 09:32:49,,2016-07-13,09:32:49,,,9,Late Morning,N
4128,City,177.0,Cancelled,2016-07-14 04:42:38,,2016-07-14,04:42:38,,,4,Early Morning,N
4197,City,177.0,Cancelled,2016-07-14 05:27:13,,2016-07-14,05:27:13,,,5,Morning,N
4524,City,177.0,Cancelled,2016-07-14 09:26:12,,2016-07-14,09:26:12,,,9,Late Morning,N
5871,City,177.0,Cancelled,2016-07-15 09:23:40,,2016-07-15,09:23:40,,,9,Late Morning,N
5912,City,177.0,Cancelled,2016-07-15 10:00:48,,2016-07-15,10:00:48,,,10,Late Morning,N
2466,Airport,178.0,Cancelled,2016-07-12 20:34:00,,2016-07-12,20:34:00,,,20,Evening,N
2886,City,178.0,Cancelled,2016-07-13 06:01:35,,2016-07-13,06:01:35,,,6,Morning,N
5225,City,178.0,Cancelled,2016-07-14 21:06:59,,2016-07-14,21:06:59,,,21,Night,N
6505,City,178.0,Cancelled,2016-07-15 20:35:06,,2016-07-15,20:35:06,,,20,Evening,N
2785,City,179.0,Cancelled,2016-07-13 04:50:41,,2016-07-13,04:50:41,,,4,Early Morning,N
2806,City,179.0,Cancelled,2016-07-13 05:00:10,,2016-07-13,05:00:10,,,5,Morning,N
4459,City,179.0,Cancelled,2016-07-14 08:37:33,,2016-07-14,08:37:33,,,8,Morning,N
5653,City,179.0,Cancelled,2016-07-15 06:58:27,,2016-07-15,06:58:27,,,6,Morning,N
1650,City,180.0,Cancelled,2016-07-12 07:14:00,,2016-07-12,07:14:00,,,7,Morning,N
3745,Airport,180.0,Cancelled,2016-07-13 20:27:16,,2016-07-13,20:27:16,,,20,Evening,N
4796,Airport,180.0,Cancelled,2016-07-14 16:54:50,,2016-07-14,16:54:50,,,16,Afternoon,N
2119,City,181.0,Cancelled,2016-07-12 16:41:00,,2016-07-12,16:41:00,,,16,Afternoon,N
3013,City,181.0,Cancelled,2016-07-13 07:31:04,,2016-07-13,07:31:04,,,7,Morning,N
3126,City,181.0,Cancelled,2016-07-13 08:43:17,,2016-07-13,08:43:17,,,8,Morning,N
4235,City,181.0,Cancelled,2016-07-14 05:51:55,,2016-07-14,05:51:55,,,5,Morning,N
105,City,182.0,Cancelled,2016-07-11 04:58:00,,2016-07-11,04:58:00,,,4,Early Morning,N
1747,City,182.0,Cancelled,2016-07-12 08:27:00,,2016-07-12,08:27:00,,,8,Morning,N
4134,City,182.0,Cancelled,2016-07-14 04:45:23,,2016-07-14,04:45:23,,,4,Early Morning,N
217,City,183.0,Cancelled,2016-07-11 06:12:00,,2016-07-11,06:12:00,,,6,Morning,N
4478,City,183.0,Cancelled,2016-07-14 08:44:58,,2016-07-14,08:44:58,,,8,Morning,N
5248,City,183.0,Cancelled,2016-07-14 21:18:23,,2016-07-14,21:18:23,,,21,Night,N
6032,Airport,183.0,Cancelled,2016-07-15 13:00:41,,2016-07-15,13:00:41,,,13,Afternoon,N
4206,City,184.0,Cancelled,2016-07-14 05:34:56,,2016-07-14,05:34:56,,,5,Morning,N
4387,City,184.0,Cancelled,2016-07-14 07:54:18,,2016-07-14,07:54:18,,,7,Morning,N
113,City,185.0,Cancelled,2016-07-11 05:09:00,,2016-07-11,05:09:00,,,5,Morning,N
1558,City,185.0,Cancelled,2016-07-12 06:13:00,,2016-07-12,06:13:00,,,6,Morning,N
2180,Airport,185.0,Cancelled,2016-07-12 17:42:00,,2016-07-12,17:42:00,,,17,Evening,N
3661,Airport,185.0,Cancelled,2016-07-13 19:28:43,,2016-07-13,19:28:43,,,19,Evening,N
378,City,186.0,Cancelled,2016-07-11 08:08:00,,2016-07-11,08:08:00,,,8,Morning,N
790,Airport,186.0,Cancelled,2016-07-11 16:56:00,,2016-07-11,16:56:00,,,16,Afternoon,N
1700,City,186.0,Cancelled,2016-07-12 07:58:00,,2016-07-12,07:58:00,,,7,Morning,N
3788,Airport,186.0,Cancelled,2016-07-13 20:50:21,,2016-07-13,20:50:21,,,20,Evening,N
480,City,187.0,Cancelled,2016-07-11 09:26:00,,2016-07-11,09:26:00,,,9,Late Morning,N
1632,City,187.0,Cancelled,2016-07-12 07:06:00,,2016-07-12,07:06:00,,,7,Morning,N
3101,City,187.0,Cancelled,2016-07-13 08:28:00,,2016-07-13,08:28:00,,,8,Morning,N
5706,City,187.0,Cancelled,2016-07-15 07:38:04,,2016-07-15,07:38:04,,,7,Morning,N
5772,City,188.0,Cancelled,2016-07-15 08:22:59,,2016-07-15,08:22:59,,,8,Morning,N
129,City,189.0,Cancelled,2016-07-11 05:10:00,,2016-07-11,05:10:00,,,5,Morning,N
3119,City,189.0,Cancelled,2016-07-13 08:35:33,,2016-07-13,08:35:33,,,8,Morning,N
3228,City,189.0,Cancelled,2016-07-13 09:58:28,,2016-07-13,09:58:28,,,9,Late Morning,N
1569,City,190.0,Cancelled,2016-07-12 06:21:00,,2016-07-12,06:21:00,,,6,Morning,N
1820,City,190.0,Cancelled,2016-07-12 09:24:00,,2016-07-12,09:24:00,,,9,Late Morning,N
1840,City,190.0,Cancelled,2016-07-12 09:37:00,,2016-07-12,09:37:00,,,9,Late Morning,N
4323,City,190.0,Cancelled,2016-07-14 07:00:12,,2016-07-14,07:00:12,,,7,Morning,N
4346,City,190.0,Cancelled,2016-07-14 07:21:06,,2016-07-14,07:21:06,,,7,Morning,N
5785,City,190.0,Cancelled,2016-07-15 08:32:49,,2016-07-15,08:32:49,,,8,Morning,N
6400,City,190.0,Cancelled,2016-07-15 19:18:51,,2016-07-15,19:18:51,,,19,Evening,N
224,City,191.0,Cancelled,2016-07-11 06:17:00,,2016-07-11,06:17:00,,,6,Morning,N
5913,City,191.0,Cancelled,2016-07-15 09:58:51,,2016-07-15,09:58:51,,,9,Late Morning,N
1833,City,192.0,Cancelled,2016-07-12 09:34:00,,2016-07-12,09:34:00,,,9,Late Morning,N
2902,City,192.0,Cancelled,2016-07-13 05:59:39,,2016-07-13,05:59:39,,,5,Morning,N
4239,City,192.0,Cancelled,2016-07-14 05:56:04,,2016-07-14,05:56:04,,,5,Morning,N
265,City,193.0,Cancelled,2016-07-11 06:47:00,,2016-07-11,06:47:00,,,6,Morning,N
833,Airport,193.0,Cancelled,2016-07-11 17:37:00,,2016-07-11,17:37:00,,,17,Evening,N
3249,City,193.0,Cancelled,2016-07-13 10:13:59,,2016-07-13,10:13:59,,,10,Late Morning,N
4226,City,193.0,Cancelled,2016-07-14 05:46:51,,2016-07-14,05:46:51,,,5,Morning,N
5867,City,193.0,Cancelled,2016-07-15 09:19:33,,2016-07-15,09:19:33,,,9,Late Morning,N
684,City,194.0,Cancelled,2016-07-11 13:32:00,,2016-07-11,13:32:00,,,13,Afternoon,N
718,City,194.0,Cancelled,2016-07-11 14:51:00,,2016-07-11,14:51:00,,,14,Afternoon,N
4145,City,194.0,Cancelled,2016-07-14 04:56:49,,2016-07-14,04:56:49,,,4,Early Morning,N
5489,City,194.0,Cancelled,2016-07-15 04:52:39,,2016-07-15,04:52:39,,,4,Early Morning,N
5651,City,194.0,Cancelled,2016-07-15 07:00:08,,2016-07-15,07:00:08,,,7,Morning,N
290,City,195.0,Cancelled,2016-07-11 07:13:00,,2016-07-11,07:13:00,,,7,Morning,N
1030,Airport,195.0,Cancelled,2016-07-11 19:14:00,,2016-07-11,19:14:00,,,19,Evening,N
3062,City,195.0,Cancelled,2016-07-13 07:50:36,,2016-07-13,07:50:36,,,7,Morning,N
5635,City,195.0,Cancelled,2016-07-15 06:43:04,,2016-07-15,06:43:04,,,6,Morning,N
5828,City,195.0,Cancelled,2016-07-15 09:00:06,,2016-07-15,09:00:06,,,9,Late Morning,N
2823,City,196.0,Cancelled,2016-07-13 05:15:44,,2016-07-13,05:15:44,,,5,Morning,N
4558,City,196.0,Cancelled,2016-07-14 09:51:06,,2016-07-14,09:51:06,,,9,Late Morning,N
5494,City,196.0,Cancelled,2016-07-15 04:56:11,,2016-07-15,04:56:11,,,4,Early Morning,N
5501,City,196.0,Cancelled,2016-07-15 05:07:36,,2016-07-15,05:07:36,,,5,Morning,N
526,City,197.0,Cancelled,2016-07-11 09:46:00,,2016-07-11,09:46:00,,,9,Late Morning,N
1887,City,197.0,Cancelled,2016-07-12 10:08:00,,2016-07-12,10:08:00,,,10,Late Morning,N
2944,City,197.0,Cancelled,2016-07-13 06:33:43,,2016-07-13,06:33:43,,,6,Morning,N
4413,City,197.0,Cancelled,2016-07-14 08:07:44,,2016-07-14,08:07:44,,,8,Morning,N
4420,City,197.0,Cancelled,2016-07-14 08:13:50,,2016-07-14,08:13:50,,,8,Morning,N
5486,City,197.0,Cancelled,2016-07-15 04:51:17,,2016-07-15,04:51:17,,,4,Early Morning,N
6010,City,197.0,Cancelled,2016-07-15 12:25:21,,2016-07-15,12:25:21,,,12,Afternoon,N
277,City,198.0,Cancelled,2016-07-11 06:59:00,,2016-07-11,06:59:00,,,6,Morning,N
2148,City,198.0,Cancelled,2016-07-12 17:22:00,,2016-07-12,17:22:00,,,17,Evening,N
2802,City,198.0,Cancelled,2016-07-13 04:51:42,,2016-07-13,04:51:42,,,4,Early Morning,N
4445,City,198.0,Cancelled,2016-07-14 08:36:44,,2016-07-14,08:36:44,,,8,Morning,N
546,City,199.0,Cancelled,2016-07-11 10:04:00,,2016-07-11,10:04:00,,,10,Late Morning,N
1115,Airport,199.0,Cancelled,2016-07-11 20:23:00,,2016-07-11,20:23:00,,,20,Evening,N
3177,City,199.0,Cancelled,2016-07-13 09:13:12,,2016-07-13,09:13:12,,,9,Late Morning,N
5587,City,199.0,Cancelled,2016-07-15 05:58:50,,2016-07-15,05:58:50,,,5,Morning,N
5628,City,199.0,Cancelled,2016-07-15 06:34:40,,2016-07-15,06:34:40,,,6,Morning,N
6173,City,199.0,Cancelled,2016-07-15 16:45:26,,2016-07-15,16:45:26,,,16,Afternoon,N
383,City,200.0,Cancelled,2016-07-11 08:21:00,,2016-07-11,08:21:00,,,8,Morning,N
749,Airport,200.0,Cancelled,2016-07-11 15:48:00,,2016-07-11,15:48:00,,,15,Afternoon,N
5733,City,200.0,Cancelled,2016-07-15 07:51:13,,2016-07-15,07:51:13,,,7,Morning,N
18,City,201.0,Cancelled,2016-07-11 01:16:00,,2016-07-11,01:16:00,,,1,Early Morning,N
2125,Airport,201.0,Cancelled,2016-07-12 16:52:00,,2016-07-12,16:52:00,,,16,Afternoon,N
5522,City,201.0,Cancelled,2016-07-15 05:21:37,,2016-07-15,05:21:37,,,5,Morning,N
5895,City,201.0,Cancelled,2016-07-15 09:49:21,,2016-07-15,09:49:21,,,9,Late Morning,N
192,City,202.0,Cancelled,2016-07-11 05:56:00,,2016-07-11,05:56:00,,,5,Morning,N
1469,City,202.0,Cancelled,2016-07-12 05:05:00,,2016-07-12,05:05:00,,,5,Morning,N
1486,City,202.0,Cancelled,2016-07-12 05:20:00,,2016-07-12,05:20:00,,,5,Morning,N
2971,City,202.0,Cancelled,2016-07-13 06:53:00,,2016-07-13,06:53:00,,,6,Morning,N
4331,City,202.0,Cancelled,2016-07-14 07:10:46,,2016-07-14,07:10:46,,,7,Morning,N
1739,City,203.0,Cancelled,2016-07-12 08:30:00,,2016-07-12,08:30:00,,,8,Morning,N
5679,City,203.0,Cancelled,2016-07-15 07:09:12,,2016-07-15,07:09:12,,,7,Morning,N
5750,City,203.0,Cancelled,2016-07-15 08:03:18,,2016-07-15,08:03:18,,,8,Morning,N
5856,City,203.0,Cancelled,2016-07-15 09:08:43,,2016-07-15,09:08:43,,,9,Late Morning,N
6033,Airport,203.0,Cancelled,2016-07-15 12:55:58,,2016-07-15,12:55:58,,,12,Afternoon,N
119,City,204.0,Cancelled,2016-07-11 05:10:00,,2016-07-11,05:10:00,,,5,Morning,N
641,City,204.0,Cancelled,2016-07-11 12:31:00,,2016-07-11,12:31:00,,,12,Afternoon,N
3144,City,204.0,Cancelled,2016-07-13 08:55:43,,2016-07-13,08:55:43,,,8,Morning,N
3404,Airport,204.0,Cancelled,2016-07-13 15:18:33,,2016-07-13,15:18:33,,,15,Afternoon,N
4185,City,204.0,Cancelled,2016-07-14 05:16:42,,2016-07-14,05:16:42,,,5,Morning,N
5918,City,204.0,Cancelled,2016-07-15 10:01:19,,2016-07-15,10:01:19,,,10,Late Morning,N
98,City,205.0,Cancelled,2016-07-11 04:58:00,,2016-07-11,04:58:00,,,4,Early Morning,N
1541,City,205.0,Cancelled,2016-07-12 06:04:00,,2016-07-12,06:04:00,,,6,Morning,N
2872,City,205.0,Cancelled,2016-07-13 05:41:43,,2016-07-13,05:41:43,,,5,Morning,N
3498,City,205.0,Cancelled,2016-07-13 17:36:54,,2016-07-13,17:36:54,,,17,Evening,N
5646,City,205.0,Cancelled,2016-07-15 06:52:54,,2016-07-15,06:52:54,,,6,Morning,N
5656,City,205.0,Cancelled,2016-07-15 06:54:05,,2016-07-15,06:54:05,,,6,Morning,N
130,City,206.0,Cancelled,2016-07-11 05:12:00,,2016-07-11,05:12:00,,,5,Morning,N
268,City,206.0,Cancelled,2016-07-11 06:52:00,,2016-07-11,06:52:00,,,6,Morning,N
644,Airport,206.0,Cancelled,2016-07-11 12:29:00,,2016-07-11,12:29:00,,,12,Afternoon,N
1572,City,206.0,Cancelled,2016-07-12 06:22:00,,2016-07-12,06:22:00,,,6,Morning,N
1619,City,206.0,Cancelled,2016-07-12 06:53:00,,2016-07-12,06:53:00,,,6,Morning,N
1668,City,206.0,Cancelled,2016-07-12 07:35:00,,2016-07-12,07:35:00,,,7,Morning,N
1707,City,206.0,Cancelled,2016-07-12 08:10:00,,2016-07-12,08:10:00,,,8,Morning,N
2113,Airport,206.0,Cancelled,2016-07-12 16:29:00,,2016-07-12,16:29:00,,,16,Afternoon,N
4581,City,206.0,Cancelled,2016-07-14 10:04:38,,2016-07-14,10:04:38,,,10,Late Morning,N
5626,City,206.0,Cancelled,2016-07-15 06:33:43,,2016-07-15,06:33:43,,,6,Morning,N
4255,City,207.0,Cancelled,2016-07-14 06:08:00,,2016-07-14,06:08:00,,,6,Morning,N
5794,City,207.0,Cancelled,2016-07-15 08:38:36,,2016-07-15,08:38:36,,,8,Morning,N
6103,Airport,208.0,Cancelled,2016-07-15 14:52:59,,2016-07-15,14:52:59,,,14,Afternoon,N
302,City,209.0,Cancelled,2016-07-11 07:17:00,,2016-07-11,07:17:00,,,7,Morning,N
1137,City,209.0,Cancelled,2016-07-11 20:32:00,,2016-07-11,20:32:00,,,20,Evening,N
4304,City,209.0,Cancelled,2016-07-14 06:50:42,,2016-07-14,06:50:42,,,6,Morning,N
1702,City,210.0,Cancelled,2016-07-12 08:02:00,,2016-07-12,08:02:00,,,8,Morning,N
1762,City,210.0,Cancelled,2016-07-12 08:50:00,,2016-07-12,08:50:00,,,8,Morning,N
2373,Airport,210.0,Cancelled,2016-07-12 19:36:00,,2016-07-12,19:36:00,,,19,Evening,N
3005,City,210.0,Cancelled,2016-07-13 07:15:35,,2016-07-13,07:15:35,,,7,Morning,N
3131,City,210.0,Cancelled,2016-07-13 08:40:50,,2016-07-13,08:40:50,,,8,Morning,N
3883,Airport,210.0,Cancelled,2016-07-13 21:56:05,,2016-07-13,21:56:05,,,21,Night,N
6131,Airport,210.0,Cancelled,2016-07-15 15:38:23,,2016-07-15,15:38:23,,,15,Afternoon,N
6302,Airport,210.0,Cancelled,2016-07-15 18:29:19,,2016-07-15,18:29:19,,,18,Evening,N
6538,Airport,210.0,Cancelled,2016-07-15 20:54:55,,2016-07-15,20:54:55,,,20,Evening,N
244,City,211.0,Cancelled,2016-07-11 06:31:00,,2016-07-11,06:31:00,,,6,Morning,N
1216,Airport,211.0,Cancelled,2016-07-11 21:32:00,,2016-07-11,21:32:00,,,21,Night,N
4154,City,211.0,Cancelled,2016-07-14 05:07:00,,2016-07-14,05:07:00,,,5,Morning,N
393,City,212.0,Cancelled,2016-07-11 08:27:00,,2016-07-11,08:27:00,,,8,Morning,N
419,City,212.0,Cancelled,2016-07-11 08:42:00,,2016-07-11,08:42:00,,,8,Morning,N
4311,City,212.0,Cancelled,2016-07-14 06:52:50,,2016-07-14,06:52:50,,,6,Morning,N
4404,City,212.0,Cancelled,2016-07-14 07:55:00,,2016-07-14,07:55:00,,,7,Morning,N
5675,City,212.0,Cancelled,2016-07-15 07:08:58,,2016-07-15,07:08:58,,,7,Morning,N
193,City,213.0,Cancelled,2016-07-11 05:58:00,,2016-07-11,05:58:00,,,5,Morning,N
1825,City,213.0,Cancelled,2016-07-12 09:35:00,,2016-07-12,09:35:00,,,9,Late Morning,N
3111,City,213.0,Cancelled,2016-07-13 08:31:41,,2016-07-13,08:31:41,,,8,Morning,N
4160,City,213.0,Cancelled,2016-07-14 05:05:12,,2016-07-14,05:05:12,,,5,Morning,N
2846,City,214.0,Cancelled,2016-07-13 05:24:17,,2016-07-13,05:24:17,,,5,Morning,N
3163,City,214.0,Cancelled,2016-07-13 09:04:03,,2016-07-13,09:04:03,,,9,Late Morning,N
3446,City,214.0,Cancelled,2016-07-13 16:39:36,,2016-07-13,16:39:36,,,16,Afternoon,N
4543,City,214.0,Cancelled,2016-07-14 09:36:37,,2016-07-14,09:36:37,,,9,Late Morning,N
4800,Airport,214.0,Cancelled,2016-07-14 16:59:22,,2016-07-14,16:59:22,,,16,Afternoon,N
107,City,215.0,Cancelled,2016-07-11 05:02:00,,2016-07-11,05:02:00,,,5,Morning,N
1594,City,215.0,Cancelled,2016-07-12 06:41:00,,2016-07-12,06:41:00,,,6,Morning,N
1791,City,215.0,Cancelled,2016-07-12 09:08:00,,2016-07-12,09:08:00,,,9,Late Morning,N
6050,City,215.0,Cancelled,2016-07-15 13:35:03,,2016-07-15,13:35:03,,,13,Afternoon,N
409,City,216.0,Cancelled,2016-07-11 08:34:00,,2016-07-11,08:34:00,,,8,Morning,N
3137,City,216.0,Cancelled,2016-07-13 08:52:30,,2016-07-13,08:52:30,,,8,Morning,N
4532,City,216.0,Cancelled,2016-07-14 09:35:38,,2016-07-14,09:35:38,,,9,Late Morning,N
5914,City,216.0,Cancelled,2016-07-15 09:58:37,,2016-07-15,09:58:37,,,9,Late Morning,N
5618,City,217.0,Cancelled,2016-07-15 06:25:41,,2016-07-15,06:25:41,,,6,Morning,N
5688,City,217.0,Cancelled,2016-07-15 07:24:11,,2016-07-15,07:24:11,,,7,Morning,N
6419,City,217.0,Cancelled,2016-07-15 19:47:39,,2016-07-15,19:47:39,,,19,Evening,N
711,City,218.0,Cancelled,2016-07-11 14:22:00,,2016-07-11,14:22:00,,,14,Afternoon,N
4415,City,218.0,Cancelled,2016-07-14 08:11:36,,2016-07-14,08:11:36,,,8,Morning,N
4544,City,218.0,Cancelled,2016-07-14 09:33:28,,2016-07-14,09:33:28,,,9,Late Morning,N
3173,City,219.0,Cancelled,2016-07-13 09:12:19,,2016-07-13,09:12:19,,,9,Late Morning,N
6262,Airport,219.0,Cancelled,2016-07-15 18:05:37,,2016-07-15,18:05:37,,,18,Evening,N
262,City,220.0,Cancelled,2016-07-11 06:41:00,,2016-07-11,06:41:00,,,6,Morning,N
529,City,220.0,Cancelled,2016-07-11 09:54:00,,2016-07-11,09:54:00,,,9,Late Morning,N
